,LSOA,Assault With Injury,Common Assault,Harassment,Murder,Offensive Weapon,Other Violence,Personal Property,Theft Person,Wounding/GBH
321,E01000330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
322,E01000331,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,E01000332,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
324,E01000333,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
325,E01000334,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
326,E01000335,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0
327,E01000336,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
328,E01000337,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
329,E01000338,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,E01000339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,E01000340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,E01000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,E01000342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,E01000343,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
335,E01000344,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
336,E01000345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,E01000346,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
338,E01000347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,E01000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,E01000349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,E01000350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,E01000351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
343,E01000352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
344,E01000353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,E01000354,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
346,E01000355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,E01000356,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,E01000357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,E01000358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,E01000359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,E01000360,4.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0
352,E01000361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,E01000362,2.0,6.0,5.0,0.0,0.0,0.0,1.0,5.0,2.0
354,E01000363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,E01000364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,E01000365,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
357,E01000366,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,E01000367,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
359,E01000368,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
360,E01000369,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
361,E01000370,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
362,E01000371,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
363,E01000372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
364,E01000373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,E01000374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,E01000375,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
367,E01000376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
368,E01000377,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
369,E01000378,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
370,E01000379,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,E01000380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,E01000381,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
373,E01000382,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,E01000383,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
375,E01000384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,E01000385,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
377,E01000386,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
378,E01000387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,E01000388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,E01000389,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
381,E01000390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,E01000391,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,E01000392,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
384,E01000393,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
385,E01000394,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
386,E01000395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,E01000396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
388,E01000398,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
389,E01000399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,E01000400,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
391,E01000401,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
392,E01000402,6.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0
393,E01000403,3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0
394,E01000404,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
395,E01000405,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
396,E01000406,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
397,E01000407,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
398,E01000408,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
399,E01000409,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,E01000410,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,E01000411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,E01000412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
403,E01000413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
404,E01000414,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
405,E01000415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,E01000416,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
407,E01000417,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
408,E01000418,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
409,E01000419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410,E01000420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,E01000421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,E01000422,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
413,E01000423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414,E01000424,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
415,E01000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,E01000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,E01000427,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
418,E01000428,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
419,E01000429,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
420,E01000430,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,E01000431,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
422,E01000432,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
423,E01000433,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
424,E01000434,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
425,E01000435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
426,E01000436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
427,E01000437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,E01000438,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
429,E01000439,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
430,E01000440,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
431,E01000441,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,E01000442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,E01000443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,E01000444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,E01000445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
436,E01000446,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
437,E01000447,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
438,E01000448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,E01000449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,E01000450,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,E01000451,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
442,E01000452,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
443,E01000453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,E01000454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,E01000455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
446,E01000456,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
447,E01000457,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
448,E01000458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,E01000459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
450,E01000460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
451,E01000461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,E01000462,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
453,E01000463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
454,E01000464,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,E01000465,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
456,E01000466,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0
457,E01000467,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,E01000468,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
459,E01000469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
460,E01000470,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
461,E01000471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
462,E01000472,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
463,E01000473,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
464,E01000474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,E01000475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
466,E01000476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,E01000477,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
468,E01000478,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,E01000479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
470,E01000480,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
471,E01000481,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
472,E01000482,2.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,1.0
473,E01000483,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
474,E01000484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,E01000485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,E01000486,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
477,E01000487,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,E01000488,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
479,E01000489,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
480,E01000490,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
481,E01000491,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
482,E01000492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
483,E01000493,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,E01000494,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,E01000495,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
486,E01000497,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,E01000498,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
488,E01000499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
489,E01000501,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
490,E01000502,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
491,E01000503,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
492,E01000504,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
493,E01000505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,E01000506,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
495,E01000507,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
496,E01000508,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0
497,E01000509,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,E01000510,3.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0
499,E01000511,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,E01000512,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
501,E01000513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
502,E01000514,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
503,E01000515,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
504,E01000516,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
505,E01000517,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
506,E01000518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507,E01000519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,E01000520,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,E01000521,4.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0
510,E01000522,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
511,E01000523,0.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0
512,E01000524,6.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0
513,E01000525,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
514,E01000526,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
515,E01000527,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
516,E01000528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
517,E01000530,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
518,E01000531,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
519,E01000532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
520,E01000533,3.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0
521,E01000534,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
522,E01000535,2.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
523,E01000536,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
524,E01000538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,E01000539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,E01000540,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,E01000541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
528,E01000543,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
529,E01000544,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
530,E01000545,2.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0
531,E01000546,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0
532,E01000547,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
533,E01000548,2.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
534,E01000549,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
535,E01000550,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
536,E01000551,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,E01000552,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
538,E01000553,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
539,E01000554,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0
540,E01000555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
541,E01000556,0.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0
542,E01000557,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
543,E01000558,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,E01000559,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
545,E01000560,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
546,E01000561,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
547,E01000562,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
548,E01000563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,E01000564,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,E01000565,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,E01000566,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
552,E01000567,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
553,E01000568,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
554,E01000569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
555,E01000570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,E01000571,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
557,E01000572,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
558,E01000573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,E01000574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,E01000575,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
561,E01000576,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
562,E01000577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
563,E01000578,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
564,E01000579,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
565,E01000580,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
566,E01000581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
567,E01000582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,E01000583,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
569,E01000584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,E01000585,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
571,E01000586,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
572,E01000587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,E01000588,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
574,E01000589,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
575,E01000590,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
576,E01000591,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
577,E01000592,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
578,E01000593,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
579,E01000594,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
580,E01000595,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
581,E01000596,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
582,E01000599,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
583,E01000600,2.0,10.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0
584,E01000601,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
585,E01000602,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
586,E01000603,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
587,E01000604,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
588,E01000605,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
589,E01000606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,E01000607,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
591,E01000608,2.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
592,E01000609,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
593,E01000610,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
594,E01000611,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
595,E01000612,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
596,E01000613,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
597,E01000615,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
598,E01000616,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
599,E01000617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,E01000618,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
601,E01000619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
602,E01000620,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
603,E01000621,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
604,E01000622,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
605,E01000623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,E01000624,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
607,E01000625,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
608,E01000626,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
609,E01000627,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
610,E01000628,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
611,E01000629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,E01000630,0.0,5.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0
613,E01000631,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
614,E01000632,2.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0
615,E01000633,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
616,E01000634,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
617,E01000635,2.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0
618,E01000636,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
619,E01000637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
620,E01000638,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
621,E01000639,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
622,E01000640,3.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0
623,E01000641,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
624,E01000642,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0
625,E01000643,4.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
626,E01000644,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
627,E01000645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,E01000646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,E01000647,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
630,E01000648,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
631,E01000649,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
632,E01000650,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
633,E01000651,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
634,E01000652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
635,E01000653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,E01000654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
637,E01000655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,E01000656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,E01000657,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
640,E01000658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
641,E01000659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
642,E01000661,3.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0
643,E01000662,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
644,E01000663,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
